	x_var	y_var
0	50.48150817	93.22270137
1	50.28240567	97.60998357
2	50.18670334	99.69468014
3	50.32691086	90.02205349
4	50.45620733	89.98741013
5	30.46484693	82.08923208
6	30.50159647	82.30712635
7	30.48956923	77.72988014
8	30.45024833	79.8348944
9	30.5183948	68.25258294
10	30.51166121	66.09371818
11	30.49807771	62.38498503
12	30.62022775	60.86008215
13	30.49218542	55.87891689
14	30.47463433	52.32215964
15	30.50099808	48.06969968
16	30.49442136	45.77347553
17	30.49954455	49.38209975
18	50.14439298	47.01428364
19	49.91289859	55.58783891
20	50.33742749	57.95531428
21	50.4189792	60.52491173
22	50.20525897	57.92421717
23	50.43531516	56.43932247
24	69.5057889	59.28492483
25	69.53407098	64.89297733
26	69.51010693	61.32962443
27	69.52632289	56.99527913
28	49.94723996	48.22957673
29	50.06310413	58.08503756
30	50.48990237	39.20541197
31	49.68886384	42.01851441
32	50.33348111	43.58867148
33	50.44675142	57.23058894
34	50.4209092	43.3479569
35	50.37405205	32.91824062
36	30.47682991	39.42460559
37	30.50347435	38.34855614
38	30.50483493	28.77148799
39	30.46221846	32.75047203
40	30.49130262	43.56137408
41	30.44965384	44.995123
42	30.48599422	47.34794647
43	30.50207679	36.44121292
44	30.47805889	28.02058049
45	30.50116088	38.31413856
46	30.50477302	26.41662567
47	30.50911533	22.82554712
48	50.11563217	16.69400655
49	50.44830134	21.64025646
50	50.17317743	29.17786439
51	49.92274192	38.44047291
52	50.31129937	26.86048827
53	50.39940961	38.96383892
54	50.33736264	40.91338614
55	50.2023181	47.212948
56	50.27493261	49.62349934
57	69.49438031	52.61241071
58	69.51933976	47.38453371
59	69.52918261	57.84126668
60	69.4957555	58.78507316
61	69.19905771	60.41895732
62	69.55109144	58.40109827
63	69.50668432	68.08446679
64	50.44411755	75.01329951
65	50.46722938	90.28146451
66	50.21088198	80.94177171
67	50.20540696	90.6405359
68	50.43829066	92.35476027
69	50.37351885	82.21920572
70	50.25368369	81.74382872
71	50.25047086	71.95138521
72	50.08705836	73.95187363
73	50.23107188	80.64738706
74	50.20774112	73.11450352
75	30.49950617	53.61252767
76	30.52036124	65.10040907
77	30.45495589	63.50177878
78	50.41647723	97.26969196
79	69.52506938	93.59805021
80	69.5202566	97.19387602
81	69.49897007	92.12048993
82	69.52861566	91.62208824
83	69.49976693	84.47968329
84	69.50380137	81.81540562
85	69.4875894	81.83598756
86	69.51911573	71.11596722
87	69.50437629	70.49344382
88	69.51257301	61.49756395
89	89.49420056	62.23432697
90	89.50012405	53.21633062
91	89.49024625	48.89079655
92	89.49778562	46.62990667
93	89.50485113	48.42340816
94	89.50105265	43.3473437
95	89.48884125	40.62509122
96	89.50162353	45.81517919
97	89.49752966	33.90137267
98	50.43909202	37.6707718
99	50.17985013	36.80755934
100	69.50507067	33.7401525
101	69.57986705	21.93523675
102	69.50647195	22.72866287
103	69.49947887	16.33746998
104	69.50026475	27.13602399
105	69.50415652	23.6689181
106	69.53227958	21.85090082
107	69.50011149	11.79162601
108	69.50481542	15.61435826
109	69.50347452	17.16908977
110	50.37740199	16.50601506
111	50.33942548	18.72345069
112	50.0936501	11.60771342
113	49.93412717	22.25613974
114	50.28881861	13.43641047
115	50.28799443	12.87228221
116	50.2347207	20.40447292
117	50.27970164	15.60873757
118	50.25300672	11.30208425
119	50.47414112	12.46199667
120	50.10843997	18.25904434
121	49.91905825	3.716853886
122	50.08366451	10.2358819
123	50.35226084	12.46860053
124	50.49757224	7.409625234
125	50.01630583	16.25368479
126	50.46822122	13.35670246
127	69.55067898	9.032987569
128	69.51867275	15.18048643
129	69.50345741	16.87831327
130	69.49948683	10.20782668
131	69.52752968	9.992296666
132	69.51909526	11.4226857
133	69.56189943	15.99980379
134	69.50104452	5.955833539
135	69.52463598	2.73476017
136	30.49959371	26.08556157
137	30.48739171	19.77947037
138	89.50018047	31.97891744
139	50.41027163	98.62836944
140	50.32592439	94.99463085
141	50.1040315	95.08853802
