	x_var	y_var
0	58.21360826	91.88189151
1	58.19605369	92.21498865
2	58.71823072	90.31053209
3	57.27837287	89.90760672
4	58.08202049	92.00814501
5	57.48944777	88.08528556
6	28.08874132	63.51079443
7	28.08546821	63.59019695
8	28.08727305	63.12328281
9	27.57802522	62.82103866
10	27.77991911	63.51814752
11	28.58899981	63.02408057
12	28.7391415	62.72086389
13	27.02460324	62.90185886
14	28.8013367	63.38904039
15	27.18646384	63.55872965
16	29.2851466	63.38360583
17	39.4029453	51.1508572
18	28.81132844	61.35785406
19	34.30395791	56.54212591
20	29.60276098	60.15734672
21	49.11615686	63.66000062
22	39.61754583	62.92518796
23	43.23308466	63.16521872
24	64.89278794	65.81417676
25	62.49014932	74.58428961
26	68.98808443	63.23214731
27	62.10561863	75.99087076
28	32.46184674	62.88190292
29	41.32720065	49.07025127
30	44.00714993	46.44967378
31	44.07406069	34.55320389
32	44.00131524	33.90420735
33	45.00630045	38.29901955
34	44.44384061	36.0190833
35	42.1787134	26.49211948
36	44.04456562	35.66223828
37	41.64045402	27.09309542
38	41.93833001	24.99152298
39	44.05392751	33.55639249
40	39.20671933	51.5337157
41	28.70444923	61.7775254
42	31.7086629	58.83775437
43	42.81171147	30.02044842
44	43.30061489	31.5264262
45	40.39863291	16.34700838
46	40.43569158	20.23267068
47	40.93654667	16.91300484
48	39.66157367	15.60935558
49	40.89925918	20.79852895
50	41.96861683	26.4970726
51	40.38340582	21.39122552
52	56.53812645	32.44424547
53	52.97069128	29.04019669
54	54.62095259	30.34452445
55	65.09904439	27.24155756
56	63.05599091	29.70909567
57	70.96013623	41.25950129
58	69.89581924	43.45375927
59	70.59589286	41.96474387
60	69.64702143	44.04444502
61	77.39298249	63.37145906
62	64.40078719	67.44871845
63	63.86895983	70.21373883
64	56.59442132	86.92700622
65	56.53133729	87.49981107
66	59.65215837	87.80946159
67	56.6365087	85.63749556
68	58.672288	90.07716031
69	58.22161273	90.41101877
70	57.91466448	89.95380277
71	55.31550906	80.25186069
72	54.57572859	77.53628847
73	54.41309365	78.22908659
74	55.0745059	79.81754642
75	29.43296052	60.80177654
76	29.42268607	63.06846482
77	29.00561416	63.39075133
78	58.46183859	90.26532639
79	57.99780474	92.15990861
80	57.54947408	90.74890656
81	59.52992846	88.32727415
82	58.24939106	92.12968148
83	58.02451401	91.69442117
84	58.38212449	90.55347607
85	62.56675904	77.74393476
86	72.17582431	63.12892942
87	79.47276157	63.40868612
88	80.35770088	63.29543754
89	78.75723614	53.33262001
90	82.54023959	56.54105229
91	86.43589719	59.79276181
92	79.48868442	53.65167426
93	81.53042032	56.02536457
94	79.18678857	53.23479185
95	77.89905795	51.82245833
96	75.13071421	23.37244197
97	76.05801375	16.38374969
98	57.61467439	33.82244765
99	56.17139753	32.11798877
100	66.2878906	26.11710975
101	67.88171962	24.23601841
102	64.0280813	27.67268551
103	77.49665175	14.94852356
104	77.63465176	14.46185393
105	77.86372643	14.61067765
106	77.33815817	15.89005466
107	76.18041653	15.91257375
108	77.25265109	15.15151702
109	77.41337528	15.22192798
110	76.7318494	16.21684614
111	49.47110541	25.06301931
112	42.47653994	18.33847356
113	43.59511586	19.99420098
114	50.33996967	26.47139661
115	40.74898026	16.18214166
116	38.38652558	14.58021515
117	38.40401521	14.45194845
118	38.76427889	14.36559047
119	41.47014233	17.27803344
120	47.15540481	22.37793253
121	39.58256675	17.64845284
122	41.74024382	17.82932431
123	39.31187189	15.64071697
124	41.67984769	17.74591901
125	39.08746445	15.12230394
126	41.48150286	18.04743744
127	77.60608655	15.16287254
128	75.98266152	16.30692238
129	76.94575724	15.85847833
130	77.54372007	15.25394915
131	77.58473984	15.83003939
132	76.82230426	15.59516532
133	77.34857166	15.77452924
134	77.57315269	14.78064583
135	77.97261068	14.95569875
136	41.52891976	24.91642519
137	43.7225508	19.0773278
138	79.32607818	52.90039129
139	56.66397408	87.94012501
140	57.82178923	90.69316655
141	58.2431719	92.10432787
