	x_var	y_var
0	52.87202149	97.34322266
1	59.01414449	93.57487487
2	56.37510904	96.30514763
3	37.83919968	94.3594435
4	39.88537342	90.63466208
5	44.07740513	84.1258533
6	31.49702549	67.91256216
7	25.95259655	73.03318035
8	36.43472391	62.29404546
9	24.99748269	75.44156166
10	32.24627514	70.11058684
11	18.10947229	53.70811033
12	21.79609923	49.49952952
13	24.15049107	47.18853353
14	28.6031956	44.2237227
15	20.93199968	51.64623549
16	35.43553253	34.96103816
17	44.37738282	57.68473692
18	46.31369241	55.68559177
19	46.38607392	51.00216454
20	42.49544009	56.90368153
21	44.30051503	58.13295928
22	46.98828335	55.42063673
23	52.42152316	47.86700549
24	64.09099819	68.65098501
25	63.01687176	68.22525891
26	67.30257792	64.41346272
27	67.22595689	62.47641053
28	50.30998872	47.26788186
29	45.41263892	53.87079769
30	54.02060718	47.26989721
31	49.84202225	50.57655229
32	50.71329957	48.77228678
33	55.04555491	45.98627275
34	37.54370126	32.88402447
35	39.79589781	28.44321912
36	28.52339102	39.79666625
37	31.399646	39.26526322
38	39.24156522	33.36141668
39	27.71405657	42.25005163
40	32.96070352	35.82311129
41	35.40473624	31.9391622
42	51.64222642	50.83834068
43	34.20762084	33.59380544
44	36.52348922	35.67104839
45	28.41920213	21.31574825
46	26.16049694	23.04223147
47	40.4353274	27.64007114
48	44.54495531	27.36224262
49	40.1237272	30.07316194
50	42.18480645	28.57367473
51	40.00265929	27.48751
52	57.12523105	42.73901914
53	60.37574497	41.356458
54	55.10589613	46.14905106
55	61.73727102	38.58484401
56	55.74124432	46.65357698
57	58.29640842	41.58319773
58	57.04254822	42.41875774
59	76.77561121	55.2545987
60	71.88707726	59.26699262
61	73.78837307	58.62081212
62	75.13968473	54.24455218
63	64.59631891	65.95251293
64	46.90953863	85.60226116
65	46.9051032	81.56564241
66	49.80698774	82.08502559
67	48.86324182	83.15835749
68	66.7481899	84.00483417
69	62.35976628	90.24365992
70	47.3748965	83.47155552
71	47.44646672	82.62212401
72	53.38528063	78.87113626
73	49.45270777	79.9306028
74	54.80268254	75.36398499
75	37.08824513	60.8572275
76	32.37596192	68.51082046
77	37.47701388	63.78868557
78	52.4066489	96.42541501
79	50.29704327	99.64417917
80	61.56332438	89.86413886
81	61.08656039	89.22435565
82	59.2364904	91.48110058
83	66.15400509	84.11193703
84	67.23133478	85.05564081
85	73.70990687	78.2706109
86	76.58045136	72.89153368
87	78.87658116	71.56252768
88	77.44900214	72.44730949
89	86.85370735	65.54332402
90	79.8065313	52.72317979
91	76.98827347	54.2027848
92	79.4793575	49.14101545
93	82.30415956	46.99090362
94	90.70069125	41.46670301
95	95.44348781	36.18970161
96	94.99748805	35.09530111
97	91.51784725	36.89026313
98	62.29264219	40.02953331
99	59.20347561	41.27067767
100	65.25639277	32.85410412
101	62.4447425	35.41499923
102	72.46240629	27.62426383
103	69.91942626	29.31109272
104	77.76285908	23.49137356
105	72.7784102	26.90053537
106	65.19831667	33.02717179
107	69.45985889	30.19703151
108	59.31505552	12.35431367
109	51.48771336	20.84361069
110	57.11244755	15.32178517
111	50.22441782	19.17096988
112	50.43386119	18.53487085
113	56.3803054	14.78845971
114	54.8635046	14.00961192
115	45.49985765	3.985426293
116	49.93674531	21.59009692
117	53.80987292	17.76641445
118	59.85267828	9.039949921
119	48.17565679	19.52121535
120	50.74171907	17.83840561
121	58.4597613	14.14866285
122	50.11459752	1.741461713
123	45.42038208	5.372408995
124	51.3532682	0.303872421
125	53.09170442	19.29003045
126	58.94316654	11.61287779
127	59.31099042	10.57213637
128	68.22219866	1.133880366
129	62.51177199	7.491232483
130	69.38005636	1.488132333
131	82.80024787	18.52937624
132	85.16033218	15.01836954
133	67.0958477	0.601490942
134	62.30775057	5.749974719
135	59.97041505	7.913310474
136	39.91163517	32.14402261
137	39.59650098	32.13613173
138	95.5934164	33.2341294
139	52.77228811	99.61347168
140	53.17861445	98.60386119
141	37.62705346	93.06067295
