	x_var	y_var
0	57.61323355	83.9051708
1	51.27439182	82.81798294
2	50.75389841	76.75412895
3	37.02118401	81.95447
4	42.88175509	80.18477005
5	37.15571048	84.95411141
6	38.73185813	83.78935643
7	31.00052541	82.5794806
8	25.98549962	74.34938755
9	23.71456629	75.09804908
10	23.07731951	71.72053967
11	24.93913687	72.58028581
12	17.89349871	71.10968734
13	23.67308186	64.87083914
14	23.74907191	63.5571719
15	32.21517863	65.60095802
16	29.43684125	67.55452811
17	40.0500952	71.88903357
18	37.57479502	69.98874444
19	49.31046863	67.16876032
20	47.34801855	72.59161154
21	50.15741443	71.16172582
22	58.21000827	68.04453807
23	56.60890766	70.40894609
24	52.83382053	72.55188627
25	61.81858546	76.11282402
26	61.72763341	77.06923841
27	62.19225208	76.15681921
28	58.11876586	73.11896147
29	58.27041238	35.59689504
30	59.76653031	32.6212516
31	52.53553472	27.17412294
32	50.89252158	29.14528394
33	49.96755118	28.46020333
34	51.34788323	27.36426023
35	37.55511629	24.53766384
36	39.19959418	23.68049566
37	36.3827222	25.23800523
38	41.10069438	26.55261322
39	28.21781182	28.28029248
40	33.79707204	28.69975074
41	43.91938731	27.79784459
42	44.41640111	28.94769233
43	28.03760277	26.80382436
44	31.68957613	26.66640021
45	27.27961285	19.25728097
46	31.22187836	26.44085578
47	33.5458051	20.0807081
48	39.73633061	23.49480698
49	42.84184265	20.33390044
50	47.09372989	26.99347063
51	51.45365835	26.02294175
52	49.36770682	22.0055807
53	48.25348097	29.27085553
54	61.00295976	30.01531443
55	60.8065608	27.86831349
56	59.06742702	26.78828402
57	61.41463372	31.03937506
58	68.93436947	31.61989309
59	63.06524386	34.23574659
60	72.27252287	67.64444379
61	75.35988197	75.42161458
62	72.83362587	72.11469381
63	70.81041484	79.35046183
64	45.80193476	81.65826775
65	45.83502017	82.74259199
66	40.07880645	80.24718526
67	51.9829247	82.20438347
68	57.33790605	84.99951887
69	62.33623276	83.2465679
70	58.50591009	81.74558634
71	56.24793514	83.51394949
72	55.40652083	80.26667197
73	53.28396884	84.26359922
74	44.67676155	80.23828555
75	30.01126425	68.14675637
76	29.74525392	74.40452683
77	37.30994835	72.5861552
78	61.13594691	82.53756936
79	61.72061919	85.70569345
80	63.60937986	83.36002884
81	70.72371623	87.15220752
82	75.00639264	82.42583516
83	75.09254978	83.43739071
84	70.32792918	82.0293547
85	70.86333083	79.40817475
86	75.77990482	79.88619942
87	78.09365907	77.75955818
88	76.74576122	71.97336009
89	78.46460344	69.74930082
90	76.74568485	70.04405726
91	85.16168219	65.51240471
92	91.80835257	34.96559448
93	91.88744859	34.76925386
94	92.24840166	32.37715443
95	91.78253274	34.38429465
96	96.08051937	28.0536005
97	92.24789883	28.07075149
98	57.66227662	24.06060793
99	59.84692489	26.17771249
100	64.06709621	27.77650056
101	60.9815014	23.93429816
102	59.96705791	26.80258322
103	62.70745411	21.99550858
104	69.1952352	22.70979217
105	65.59236265	20.6941731
106	64.61709853	22.44314555
107	59.19115913	17.76790181
108	55.83963137	21.61856967
109	59.00075862	21.17100749
110	56.45937113	25.14456421
111	52.35810536	19.41705412
112	51.81166378	17.0334946
113	54.22284562	19.50366554
114	49.0187554	23.48927402
115	35.6535812	17.51450806
116	46.96578576	16.78920162
117	49.58423926	16.75791601
118	51.85629997	21.96908401
119	55.95288863	16.7897576
120	51.66378626	19.9251252
121	45.85966932	17.12890368
122	39.74037952	18.74105141
123	52.81122164	17.85498812
124	56.78910436	17.30611552
125	54.11453178	17.67353439
126	55.57111973	17.36957458
127	65.3064625	18.19735483
128	66.99074915	17.22287065
129	72.15671894	16.81427479
130	70.9805804	17.15575228
131	72.22208221	19.3692817
132	79.70015835	20.74021837
133	64.24916065	14.91396246
134	66.94329143	20.1891325
135	66.94167666	18.24350939
136	39.64826665	22.73136637
137	37.94978369	26.52174923
138	86.50439056	34.89402529
139	50.81548536	78.95083881
140	51.18346666	85.12885465
141	40.86385523	82.9261453
