	x_var	y_var
0	55.99303015	79.2772637
1	50.03225379	79.0130712
2	51.28845866	82.43593984
3	51.17053689	79.16529411
4	44.37791453	78.164628
5	45.01027007	77.88086312
6	48.55981672	78.7883706
7	42.14226829	76.88063455
8	41.02697157	76.40958846
9	34.57530901	72.72484118
10	31.16860072	69.24542132
11	32.64425407	70.73255503
12	26.66664565	62.98097121
13	26.45926233	62.63467337
14	25.53800765	60.63023611
15	26.32071119	62.39628112
16	26.16338746	62.0268149
17	25.21379046	60.2733986
18	26.85952956	63.14183467
19	31.76066917	69.79765539
20	39.79329057	75.80796422
21	45.61743919	78.11997023
22	53.77146068	79.30293164
23	56.45143367	79.24710702
24	66.0937202	77.01781826
25	56.92583942	79.20631862
26	58.98825385	78.91725896
27	57.90226605	79.08086782
28	64.81286696	77.48693892
29	60.34979352	78.72944587
30	48.89055576	16.80654352
31	47.54950635	17.07140452
32	30.88943083	26.32903723
33	28.97283572	29.05046892
34	35.16136075	22.78684965
35	45.87036917	17.48939337
36	32.83142061	24.79753815
37	39.48557479	20.03305005
38	33.44618293	24.19064341
39	21.86358128	46.05259335
40	25.16587084	35.76661395
41	22.95947898	51.28770679
42	25.58605524	60.84658336
43	26.31431007	33.2971681
44	33.03730125	24.56446249
45	36.46888948	21.87611447
46	26.5135531	32.91874982
47	36.02709121	22.19543854
48	42.68104041	18.5425362
49	45.04107713	17.73451773
50	47.35241646	17.13474543
51	53.84619403	16.3873181
52	55.12963938	16.35324687
53	52.18811996	16.41821747
54	58.67266308	16.66337243
55	82.1443116	33.19522187
56	75.68657114	24.74151039
57	85.3449645	52.88641987
58	83.84465351	58.61606023
59	85.66476066	45.54275277
60	77.93100493	68.69006188
61	73.03183302	73.12057473
62	70.1028045	75.68320685
63	57.14469469	79.19410259
64	46.96246199	78.666559
65	50.56493381	79.07729855
66	53.71967657	79.30693617
67	54.20023232	79.32500234
68	47.87519834	78.67585343
69	51.47345851	79.159867
70	52.75122222	79.29365993
71	48.562223	78.78238353
72	53.08124169	79.29725077
73	56.47538337	79.1678401
74	49.57091141	79.03812388
75	37.6277033	74.55750434
76	32.26370009	70.3166389
77	32.54238034	70.70241721
78	52.82501719	85.57813388
79	58.52828954	78.97870425
80	56.26583426	79.25293949
81	57.07589242	79.19392254
82	54.25640238	79.31386485
83	62.68567125	78.17474327
84	68.08560586	76.1123175
85	65.11812196	77.39918845
86	68.7456313	75.79005545
87	63.09022514	78.0414095
88	77.20458932	69.31214977
89	82.03390848	62.68186979
90	81.57794592	63.8949255
91	85.18014328	53.78167666
92	84.28682499	57.25616809
93	85.62248671	45.02416586
94	85.60449902	50.76233791
95	84.42478583	38.76141016
96	85.57098508	44.56009644
97	84.6267242	39.48707751
98	73.39615493	22.81624794
99	73.50744773	22.85698876
100	63.35648811	17.72406884
101	72.95904687	22.51149983
102	64.02084165	17.88358125
103	61.12446324	17.11635336
104	75.67420733	24.78250097
105	69.51358316	20.27935789
106	58.57213547	16.64270381
107	70.98194099	21.1458881
108	65.2230304	18.39719512
109	65.31504391	18.3337483
110	64.01024068	17.92447819
111	57.14093593	16.59861054
112	56.36515326	16.32654637
113	43.04618324	18.40255939
114	52.08175556	16.45387453
115	42.87903652	18.48941103
116	51.5669948	16.48571364
117	58.83912512	16.63763522
118	60.75578914	17.03323151
119	54.76115612	16.3661891
120	53.569905	16.33971255
121	48.91461824	16.79863708
122	52.64613731	16.38483638
123	49.83849299	16.67633028
124	52.6840664	16.40796278
125	65.80721903	18.14076495
126	60.67392092	17.05180236
127	63.39471287	17.70053514
128	64.80200945	18.21687863
129	65.02593981	18.2878245
130	65.75555154	18.51621583
131	69.96773412	20.53898878
132	68.89278402	20.03244884
133	61.82654656	17.26965545
134	60.78797008	17.04620486
135	61.91560964	17.28219122
136	45.02899753	17.7244473
137	39.92136281	19.70184953
138	84.79427788	55.56865037
139	55.66295874	83.35647962
140	50.49224751	78.99753207
141	51.46710114	79.20184458
